date,language,n_tweets,n_retweets,sum_compound,sum_sq_compound,sum_pos,sum_neg,sum_neu,sum_followers,sum_followers_weighted_compound,n_dropped_text,n_dropped_ts,source_file
2023-03-29,es,8539,1835739,-466.9830000000004,612.6805525000101,83.22099999999999,181.7409999999995,8274.120999999954,137260990,-6912109.043899993,0,0,chunk_018.csv
2023-03-29,et,177,3664,-4.861400000000001,10.411423420000002,2.7310000000000003,4.995,169.27300000000002,593495,-96930.80359999994,0,0,chunk_018.csv
2023-03-29,eu,56,51,0.0,0.0,0.0,0.0,56.0,20032,0.0,0,0,chunk_018.csv
2023-03-29,fa,139,1020,-0.7776,2.78411868,0.475,0.608,137.91700000000003,1377673,-565.3498000000001,0,0,chunk_018.csv
2023-03-29,fi,264,618,-16.51439999999999,14.495811199999999,1.7309999999999999,9.763,252.50600000000006,1105935,-27100.69160000001,0,0,chunk_018.csv
2023-03-29,fr,8980,1521039,-71.80999999999996,462.49639042000115,89.78499999999988,112.19699999999973,8777.991999999991,163080126,3097641.2161999955,0,0,chunk_018.csv
2023-03-29,gu,44,15,-0.6134,0.2040849,0.097,0.298,43.605,6434217,-222666.56450000004,0,0,chunk_018.csv
2023-03-29,hi,383,2327,28.732599999999962,34.26130208,14.145999999999997,6.701,362.1520000000001,153807942,-37824420.8124,0,0,chunk_018.csv
2023-03-29,ht,120,574,-4.468099999999986,34.519748390000025,10.493999999999994,14.336999999999996,95.16899999999993,262793,93891.20230000003,0,0,chunk_018.csv
2023-03-29,hu,23,13,0.34,0.11560000000000002,0.085,0.0,22.915,183102,29.92,0,0,chunk_018.csv
2023-03-29,hy,1,0,0.0,0.0,0.0,0.0,1.0,114,0.0,0,0,chunk_018.csv
2023-03-29,in,627,8033,-21.079500000000007,79.13186760999982,19.232999999999993,22.848999999999958,584.921999999999,4548854,-568809.9975999999,0,0,chunk_018.csv
2023-03-29,is,18,0,0.0,0.0,0.0,0.0,18.0,5094,0.0,0,0,chunk_018.csv
2023-03-29,it,5750,594710,459.45649999999216,346.2220056099956,115.05099999999996,33.54100000000003,5601.404999999979,56694315,5592778.4785,0,0,chunk_018.csv
2023-03-29,iw,52,7,0.0,0.0,0.0,0.0,52.0,43862,0.0,0,0,chunk_018.csv
2023-03-29,ja,711,16596,22.969600000000007,36.69792161999998,17.491000000000003,9.567000000000005,683.9440000000003,4761128,49481.99439999994,0,0,chunk_018.csv
2023-03-29,ka,20,0,0.0,0.0,0.0,0.0,20.0,5379,0.0,0,0,chunk_018.csv
2023-03-29,km,4,0,-0.8126,0.66031876,0.0,0.268,3.732,1017,-7.3134,0,0,chunk_018.csv
2023-03-29,kn,27,6,0.6014999999999999,0.8400006300000002,0.24,0.218,26.542000000000005,444349,848.6423,0,0,chunk_018.csv
